total_num_recurrent_mutations,score,is_tert
0.0,59.42550714951402,False
3.0,59.42319096723763,False
0.0,59.40318919812367,False
0.0,59.39303167955877,False
2.0,59.38429814465686,False
0.0,59.37860529688277,False
0.0,59.36969467474405,False
0.0,59.36578886984681,False
0.0,59.35747486856171,False
0.0,59.3534097420698,False
0.0,59.351253433185256,False
2.0,59.30122052631546,False
0.0,59.27694862964688,False
3.0,59.249474105323785,False
0.0,59.24638814338593,False
0.0,59.23506412295578,False
0.0,59.159913019493054,False
0.0,59.140498087707215,False
0.0,59.13932264718266,False
0.0,59.07329588750883,False
0.0,59.0702646059334,False
0.0,59.010326779104446,False
0.0,59.0,False
0.0,59.0,False
0.0,59.0,False
0.0,59.0,False
0.0,59.0,False
0.0,59.0,False
0.0,59.0,False
0.0,59.0,False
0.0,59.0,False
0.0,59.0,False
0.0,59.0,False
1.0,58.99973630755756,False
0.0,58.98099486272877,False
0.0,58.96419622551683,False
0.0,58.94553758855742,False
0.0,58.9122637446037,False
0.0,58.90693482045628,False
1.0,58.90142957536435,False
0.0,58.88617374176003,False
0.0,58.88568491674035,False
0.0,58.86444342892477,False
0.0,58.819112032127286,False
0.0,58.81571316852215,False
0.0,58.814368518457954,False
0.0,58.79444152503585,False
0.0,58.792184057224496,False
0.0,58.75339094602219,False
0.0,58.73757522735717,False
0.0,58.73057614495998,False
0.0,58.7033596839061,False
0.0,58.64011305288629,False
0.0,58.63099545319293,False
0.0,58.624549407845606,False
0.0,58.619095816958165,False
0.0,58.61800405367655,False
0.0,58.61301096275204,False
0.0,58.58041304389846,False
0.0,58.56716812931431,False
0.0,58.53768033572102,False
15.0,58.51454082885856,False
0.0,58.50963010701632,False
0.0,58.49280378006305,False
0.0,58.49273665498646,False
0.0,58.49230328565456,False
0.0,58.48035617412245,False
0.0,58.47452095743748,False
0.0,58.47068912744234,False
0.0,58.46206312957124,False
0.0,58.45652737436922,False
0.0,58.44053798603431,False
1.0,58.42954944754441,False
0.0,58.42360371983956,False
0.0,58.40027916788128,False
8.0,58.39934961906923,False
0.0,58.39237492572913,False
0.0,58.36641623506945,False
0.0,58.35511282303762,False
0.0,58.3471631612664,False
0.0,58.33482151978652,False
0.0,58.32323762052779,False
0.0,58.27900978041452,False
0.0,58.255832497207365,False
0.0,58.23822485723528,False
0.0,58.23719050045444,False
0.0,58.23522488796689,False
0.0,58.21358221114988,False
3.0,58.18944378442994,False
0.0,58.17858305636287,False
0.0,58.17243561686238,False
0.0,58.14314107621573,False
0.0,58.12365013022364,False
1.0,58.11455411330815,False
0.0,58.11225957598643,False
0.0,58.10472528375547,False
0.0,58.097306043263806,False
0.0,58.09542878300438,False
0.0,58.06118899791229,False
0.0,58.01436913403815,False
0.0,58.009685424249525,False
0.0,58.00243737100734,False
0.0,57.99290256365136,False
0.0,57.96069917872039,False
0.0,57.93828944476043,False
0.0,57.8850718937416,False
1.0,57.86624189179403,False
0.0,57.83303953531897,False
0.0,57.82958346351733,False
0.0,57.82368818237741,False
0.0,57.8002747607525,False
0.0,57.79097998025196,False
0.0,57.782401879819695,False
0.0,57.77119963480935,False
0.0,57.77042242968449,False
0.0,57.75034275080354,False
0.0,57.71773193131046,False
0.0,57.695465812026285,False
0.0,57.684659894254565,False
0.0,57.68458818693248,False
2.0,57.671132843297926,False
0.0,57.65877761799297,False
0.0,57.63301908075389,False
0.0,57.60534034197121,False
0.0,57.60334572117274,False
0.0,57.59021846076446,False
2.0,57.58092675786324,False
0.0,57.56675517775611,False
0.0,57.56320490200777,False
0.0,57.563042785113325,False
0.0,57.549897280228606,False
0.0,57.54578369950799,False
5.0,57.54127683047259,False
1.0,57.53412522520523,False
4.0,57.5207224954452,False
0.0,57.49741466844876,False
0.0,57.4960620949873,False
0.0,57.4950995396554,False
0.0,57.46962138509888,False
0.0,57.46257634289031,False
0.0,57.45498330304702,False
0.0,57.44839654740617,False
0.0,57.44671179636914,False
0.0,57.44414416935222,False
0.0,57.43472864475925,False
0.0,57.41201104598536,False
1.0,57.41028181945613,False
0.0,57.38082751598965,False
0.0,57.359981012867145,False
0.0,57.35936702768719,False
0.0,57.34906455540617,False
0.0,57.32137922781119,False
0.0,57.31467319398945,False
0.0,57.27870041069102,False
0.0,57.27334892637274,False
0.0,57.264238015886605,False
0.0,57.25392730686278,False
0.0,57.25103871648998,False
0.0,57.25003864594444,False
0.0,57.2346639992715,False
0.0,57.23070787276069,False
0.0,57.22968021627074,False
0.0,57.22900769144671,False
0.0,57.209320654039054,False
0.0,57.20147500127004,False
0.0,57.18908427691875,False
0.0,57.1875248316135,False
0.0,57.18436767665454,False
2.0,57.18252773942437,False
0.0,57.166155349239226,False
1.0,57.1469899481819,False
0.0,57.1466824808303,False
0.0,57.1466824808303,False
0.0,57.13618549828972,False
0.0,57.11281624823627,False
0.0,57.10522364901856,False
0.0,57.100585402643965,False
4.0,57.08301125835823,False
0.0,57.06526444399741,False
0.0,57.0583936867484,False
0.0,57.05121187075575,False
0.0,57.05111417229485,False
0.0,57.04159429388703,False
0.0,57.04012957683749,False
0.0,57.03501546880182,False
0.0,57.0320733590832,False
0.0,57.0170780881385,False
0.0,57.01094417316118,False
1.0,57.0074620673426,False
0.0,57.0028855900945,False
1.0,57.00224028789435,False
0.0,57.0,False
0.0,57.0,False
0.0,57.0,False
0.0,57.0,False
0.0,57.0,False
0.0,57.0,False
0.0,57.0,False
0.0,57.0,False
0.0,57.0,False
0.0,57.0,False
0.0,57.0,False
0.0,57.0,False
0.0,57.0,False
0.0,57.0,False
0.0,57.0,False
0.0,57.0,False
0.0,56.998683854424215,False
27.0,56.97102224675709,False
0.0,56.96677947799357,False
0.0,56.95572109086902,False
0.0,56.94945680702435,False
0.0,56.940383035597804,False
0.0,56.93978758055608,False
0.0,56.92455761171801,False
0.0,56.91886106665832,False
0.0,56.91524003661589,False
0.0,56.90661045923243,False
0.0,56.88945632113075,False
0.0,56.883190644230375,False
0.0,56.868656251594,False
0.0,56.86316965710012,False
0.0,56.86220112998748,False
0.0,56.85525203038067,False
0.0,56.8237295509288,False
0.0,56.81913524627795,False
0.0,56.75980356977029,False
0.0,56.74315650847648,False
0.0,56.74039138928514,False
0.0,56.7295159028197,False
0.0,56.70339921442528,False
0.0,56.70257440511478,False
0.0,56.70168693794346,False
0.0,56.69071738692391,False
5.0,56.65884920138208,False
0.0,56.61356197554271,False
0.0,56.59154585507152,False
0.0,56.57836446524574,False
8.0,56.57705808891069,False
1.0,56.56852981908087,False
0.0,56.55524269094218,False
0.0,56.54285123429145,False
0.0,56.54075579529614,False
0.0,56.53290019291092,False
0.0,56.51976196532034,False
0.0,56.51498523185027,False
0.0,56.483109304246526,False
0.0,56.47599510682944,False
0.0,56.45644807358561,False
0.0,56.445569151639134,False
0.0,56.435358101240446,False
2.0,56.43194390345154,False
0.0,56.42599066317486,False
3.0,56.36910021934317,False
0.0,56.36818502596319,False
0.0,56.36117419435786,False
0.0,56.31021263295084,False
0.0,56.29775813447012,False
0.0,56.25350733766578,False
0.0,56.1703312308898,False
0.0,56.167979503454326,False
0.0,56.16101146328371,False
0.0,56.15674730249622,False
3.0,56.13198653107076,False
0.0,56.12089066138836,False
0.0,56.11893028764214,False
0.0,56.113250332238906,False
0.0,56.11291489651971,False
0.0,56.11189526950058,False
0.0,56.1117620505414,False
0.0,56.11114456811709,False
0.0,56.10526764789413,False
0.0,56.1049610052286,False
0.0,56.07030643231695,False
0.0,56.058723002268415,False
5.0,56.05446189969906,False
0.0,56.046660521941845,False
0.0,56.02508820043707,False
0.0,56.00586682464613,False
1.0,56.0,False
1.0,56.0,False
1.0,56.0,False
0.0,55.98821605306716,False
0.0,55.98525585054019,False
0.0,55.97904883798987,False
0.0,55.973612200338685,False
1.0,55.973197204350384,False
1.0,55.96582761255437,False
0.0,55.96179750037464,False
0.0,55.95058452136974,False
0.0,55.946391147576726,False
0.0,55.94573172279809,False
0.0,55.93434840560162,False
0.0,55.92315884557244,False
0.0,55.919830657654245,False
12.0,55.915206619041626,False
0.0,55.904451614410135,False
0.0,55.90370231756458,False
0.0,55.90271033748151,False
0.0,55.90118915243608,False
0.0,55.87230753009796,False
0.0,55.86790100948601,False
0.0,55.82618041881942,False
3.0,55.8078212975329,False
0.0,55.80736054491615,False
0.0,55.79658740399452,False
0.0,55.78378463402751,False
0.0,55.78115522183376,False
0.0,55.77621737111982,False
0.0,55.763893041599246,False
0.0,55.75438129269726,False
2.0,55.74891398412511,False
0.0,55.74140355276134,False
1.0,55.73220911960126,False
0.0,55.702643466767405,False
0.0,55.668259853636776,False
0.0,55.66394868432825,False
0.0,55.66234789583214,False
0.0,55.65467502194761,False
0.0,55.62104764692368,False
0.0,55.552946536486985,False
0.0,55.54676869866879,False
0.0,55.54159514025339,False
0.0,55.53195703630661,False
0.0,55.51858365203442,False
0.0,55.51248981367391,False
0.0,55.50994890421343,False
0.0,55.49578666430829,False
0.0,55.49545191646754,False
0.0,55.48984185578279,False
1.0,55.48699916494391,False
0.0,55.46108913735142,False
0.0,55.449457463609534,False
3.0,55.43945739975189,False
0.0,55.43039996621026,False
1.0,55.41567625204986,False
0.0,55.41330261409637,False
0.0,55.39426355503382,False
0.0,55.3644833638794,False
0.0,55.350802619211706,False
0.0,55.3426740463583,False
0.0,55.33115943844823,False
0.0,55.32741908642862,False
0.0,55.32490212897128,False
0.0,55.314821908909664,False
7.0,55.30542626478744,False
0.0,55.30269683342389,False
0.0,55.30187375434253,False
0.0,55.29021833018368,False
0.0,55.26984780240555,False
0.0,55.25271518459578,False
0.0,55.25077464422934,False
0.0,55.24683948939101,False
1.0,55.24556303973871,False
0.0,55.243284885450606,False
0.0,55.186621437562266,False
0.0,55.17218231771536,False
0.0,55.16894701830017,False
0.0,55.16415352765105,False
0.0,55.15960482189518,False
0.0,55.15759560860184,False
7.0,55.1557154622288,False
0.0,55.15001044656569,False
0.0,55.14991964932881,False
0.0,55.1493976560056,False
0.0,55.146802260259584,False
3.0,55.13934311132029,False
0.0,55.11952096916887,False
0.0,55.10570129247232,False
0.0,55.10358358007616,False
5.0,55.09369805274898,False
0.0,55.08135573383232,False
0.0,55.06888413250934,False
0.0,55.06229187454328,False
0.0,55.05980156398503,False
0.0,55.04981325874315,False
0.0,55.043399017662,False
0.0,55.03756838647056,False
0.0,55.02963362122149,False
0.0,55.02590596624088,False
0.0,55.01078746798277,False
0.0,55.0080282272841,False
5.0,55.00363514217096,False
0.0,55.0,False
2.0,55.0,False
0.0,55.0,False
0.0,54.979302470961656,False
1.0,54.97843336395826,False
0.0,54.97071620258907,False
0.0,54.970467869305885,False
0.0,54.9483095511667,False
0.0,54.9469869215575,False
11.0,54.936571862982674,False
0.0,54.93516162798311,False
0.0,54.92898326139287,False
0.0,54.92338165779337,False
0.0,54.91445378063341,False
0.0,54.91297583336985,False
0.0,54.90919567815033,False
0.0,54.88416983756149,False
0.0,54.86298975286046,False
0.0,54.856084853171545,False
0.0,54.85342988767445,False
0.0,54.84625454437207,False
0.0,54.84381595952082,False
0.0,54.841597117252974,False
0.0,54.83348078697149,False
0.0,54.82246140884771,False
0.0,54.8181178553263,False
0.0,54.81252209786415,False
0.0,54.80314743988585,False
0.0,54.7950811531654,False
0.0,54.78434483692479,False
0.0,54.75051652141282,False
0.0,54.7406805126619,False
0.0,54.72972418722868,False
0.0,54.71415609584369,False
0.0,54.713949732568246,False
0.0,54.7079385120289,False
0.0,54.68677773860729,False
0.0,54.67815612439113,False
0.0,54.6746420303853,False
0.0,54.66142349751984,False
0.0,54.647837246766834,False
0.0,54.64404523436919,False
0.0,54.641544144964094,False
0.0,54.64101132251291,False
0.0,54.63773174389948,False
0.0,54.622417357980034,False
0.0,54.60980339836415,False
0.0,54.60099203965727,False
0.0,54.57767605907093,False
0.0,54.56731454010316,False
0.0,54.54094780367457,False
0.0,54.52246512226844,False
0.0,54.50017792338071,False
0.0,54.49230328565456,False
0.0,54.4885233368144,False
5.0,54.46377225559178,False
0.0,54.4605272336527,False
0.0,54.45028109301734,False
0.0,54.43356631773801,False
2.0,54.42788517896294,False
1.0,54.38280952571153,False
0.0,54.3735480042737,False
0.0,54.366954429181646,False
0.0,54.36155897107744,False
0.0,54.35947010782005,False
0.0,54.35819537989593,False
0.0,54.34294552844727,False
0.0,54.33767339369186,False
0.0,54.33341943642617,False
0.0,54.33286953308605,False
0.0,54.33142487399696,False
0.0,54.32878138841317,False
0.0,54.32406213502553,False
0.0,54.31236597277643,False
0.0,54.299596964745945,False
0.0,54.29134616038045,False
0.0,54.27223617772856,False
0.0,54.26746767750184,False
0.0,54.25970765054653,False
0.0,54.256234678938895,False
0.0,54.23308277830834,False
0.0,54.23176898741424,False
0.0,54.22887135806368,False
1.0,54.21592578920103,False
0.0,54.21557378728861,False
1.0,54.204986449833775,False
1.0,54.203749978537445,False
0.0,54.184319673343744,False
0.0,54.18343874315392,False
0.0,54.16297160526885,False
0.0,54.15778366224444,False
4.0,54.14363807311135,False
0.0,54.1426557689821,False
3.0,54.13947929549245,False
0.0,54.1386686980735,False
0.0,54.13809726197773,False
0.0,54.13119417172484,False
0.0,54.12089066138836,False
0.0,54.11663082003962,False
0.0,54.1080949738091,False
2.0,54.10267301314064,False
0.0,54.10043246739448,False
5.0,54.09476904187541,False
0.0,54.09009490599476,False
0.0,54.06964960526467,False
0.0,54.05312849324476,False
0.0,54.050320269545765,False
0.0,54.048010865495954,False
0.0,54.03928888871695,False
0.0,54.03286548675389,False
0.0,54.03240403660863,False
0.0,54.0,False
0.0,53.979343193515646,False
0.0,53.97058156300666,False
0.0,53.95950134382731,False
0.0,53.95843911208072,False
0.0,53.94474976066968,False
0.0,53.91236878403328,False
0.0,53.89577908343357,False
0.0,53.89139753237252,False
0.0,53.89138169243675,False
0.0,53.88173201707808,False
0.0,53.880289567498,False
0.0,53.877388444900674,False
0.0,53.87563001808592,False
0.0,53.87552817770512,False
0.0,53.8715081662017,False
0.0,53.83557369827973,False
0.0,53.82463421187229,False
1.0,53.820949961197705,False
0.0,53.81443076496595,False
0.0,53.810298676900345,False
0.0,53.78986843810636,False
0.0,53.78471494270826,False
0.0,53.7824971002419,False
0.0,53.77684282436039,False
0.0,53.77050143716918,False
0.0,53.76761810375224,False
0.0,53.76604587865894,False
0.0,53.7575793659709,False
0.0,53.74999583318292,False
0.0,53.72663755527774,False
0.0,53.71896012471404,False
0.0,53.70795638604245,False
0.0,53.6797212892164,False
0.0,53.67669550598103,False
0.0,53.663630589960775,False
0.0,53.65939963484364,False
0.0,53.653867182934434,False
0.0,53.6400166908807,False
0.0,53.63223503900597,False
0.0,53.62665260512565,False
1.0,53.6199605071742,False
0.0,53.61226067343587,False
0.0,53.59794164371005,False
0.0,53.59416259215228,False
0.0,53.59180826224685,False
0.0,53.58391648819995,False
0.0,53.57872016621734,False
0.0,53.57859769465425,False
0.0,53.56585573394249,False
0.0,53.55101460287455,False
0.0,53.53248479149002,False
0.0,53.53201225529071,False
1.0,53.530964027273335,False
0.0,53.5306670632383,False
0.0,53.51935686476587,False
0.0,53.51906534139356,False
0.0,53.48733348438894,False
1.0,53.46681376320525,False
0.0,53.44884915818788,False
0.0,53.4481829765028,False
0.0,53.44539327056286,False
9.0,53.443857151032056,False
0.0,53.4404230374189,False
0.0,53.424116746664296,False
0.0,53.4239737331516,False
0.0,53.423532071875385,False
1.0,53.41948758842821,False
0.0,53.40438936319646,False
2.0,53.399447979870914,False
0.0,53.39523937637336,False
